username,moviename,movietitle,releaseDate,date,rating,review
clbsilencio,that-cold-day-in-the-park,That Cold Day in the Park,1969,2024-07-02,3.0,Vancouver gets ONE movie that's actually set in the city and it's this shit?
clbsilencio,apocalypse-now,Apocalypse Now,1979,2024-06-29,4.5,what is there left to say about this one?? it's good!
clbsilencio,for-all-mankind,For All Mankind,1989,2024-06-27,,movies that convince me I'll one day go to space
clbsilencio,prometheus,Prometheus,2012,2024-06-25,1.0,i don't think i've been this irritated by a movie's general horribleness in a very long time.
clbsilencio,all-about-my-mother,All About My Mother,1999,2024-06-21,4.5,might even be a 5 star-er for me...I love gay nuns
clbsilencio,thieves,Thieves,1996,2024-06-24,2.0,deneuve can do anything but kiss a woman convincingly
clbsilencio,a-man-there-was,A Man There Was,1917,2024-06-19,,fuck the brits massively
clbsilencio,lianna,Lianna,1983,2024-06-17,3.0,"suffers from the classic ""very important representation and interesting discourse but not compelling as a movie"" pitfall. whoops. but hey its gay and its 1983 i'll take it"
clbsilencio,i-saw-the-tv-glow,I Saw the TV Glow,2024,2024-06-14,3.5,what happens when you make too many dale cooper trans posts on tumblr
clbsilencio,minority-report,Minority Report,2002,2024-06-15,3.0,so why didn't tom cruise go blind in one eye exactly.
clbsilencio,adam-2019-1,Adam,2019,2024-06-13,4.0,this is about as lesbian as a moroccan movie can get
clbsilencio,the-women,The Women,1939,2024-06-12,3.0,I told my mother an hour in that the only way I could hate this movie was if she went back to that fucking husband and well.
clbsilencio,akira,Akira,1988,2024-06-11,4.0,Akira or how I learned to stop worrying and let a child have the nuclear codes
clbsilencio,comets-2019,Comets,2019,2024-06-10,4.0,"soooo beautiful and unexpectedly heart wrenching... I wish we had spent a little more time with the older versions of these characters, mostly because these actresses are so good at teasing you with the world hidden just below the surface, something we aren't privy to."
clbsilencio,replay,Replay,2001,2024-06-09,2.0,spent a lot of time wanting this to be over
clbsilencio,gay-usa,Gay USA,1977,2024-06-08,,being gay is soooooo west cost dude
clbsilencio,viola,Viola,2012,2024-06-07,2.5,anthologies are just really not my thing I suppose - I needed more from all of these stories to care about what was going on onscreen
clbsilencio,the-five-devils,The Five Devils,2022,2024-06-05,3.5,you get a second adele Ex lesbian movie. as a treat.
clbsilencio,repentance,Repentance,1984,2024-06-04,4.5,if terry gilliam and luis buñuel had a baby under Soviet communism
clbsilencio,suspiria-2018,Suspiria,2018,2024-06-03,4.5,the eroticism of tilda swinton slipping her hand underneath your leotard ?
clbsilencio,tetsuo-the-iron-man,Tetsuo: The Iron Man,1989,2024-06-01,3.5,cautionary tale: don't beat your kid they might turn into a metal head
clbsilencio,heat-1995,Heat,1995,2024-05-31,4.0,blue lives only matter if it's yaoi?
clbsilencio,world-on-a-wire-1973,World on a Wire,1973,2024-05-30,4.5,three....count 'em THREE fleetwood mac albatross needle drops!!!
clbsilencio,unexpected-2014,Unexpected,2014,2024-05-26,3.0,they let a chimp into the editing room
clbsilencio,love-lies-bleeding-2024,Love Lies Bleeding,2024,2024-05-25,2.5,not into vore.
clbsilencio,the-company-of-strangers,The Company of Strangers,1990,2024-05-24,4.5,<3
clbsilencio,the-manchurian-candidate,The Manchurian Candidate,1962,2024-05-19,3.5,the real red devil was the Republicans we met along the way huh
clbsilencio,madame-web,Madame Web,2024,2024-05-19,1.0,grandma thought I'd like this one.
clbsilencio,the-killer-2023,The Killer,2023,2024-05-17,3.0,more mindhunter now please
clbsilencio,paris-texas,"Paris, Texas",1984,2024-05-08,5.0,best movie of all time Paris Texas I love you
clbsilencio,tully-2018,Tully,2018,2024-05-12,3.5,pregnant people I'm so scared
clbsilencio,white-material,White Material,2009,2024-04-11,3.5,Fucking brutal man
clbsilencio,theres-still-tomorrow,There's Still Tomorrow,2023,2024-03-25,3.5,"I respect the commitment to style here, though I'm not sure it totally works for me. The musical sections were a bold choice (value neutral statement) and that in and of itself deserves praise. Not sure how I felt about the culminating ending however, which seemed to circumvent expectations to the point of confusion. All the momentum the film built up just sort of fizzled."
clbsilencio,society-of-the-snow,Society of the Snow,2023,2024-03-24,3.5,fucking exhausting and brutal. just when you think things can't get worse of course they can! mark this down as complete nightmare scenarios
clbsilencio,happening,Happening,2021,2024-03-23,4.5,excited to see this directors next film at Cannes if this is any indication of what's to come... brutal and endlessly frustrating. knocked it out of the park for me.
clbsilencio,spacked-out,Spacked Out,2000,2024-03-16,3.5,i wish I was your mother
clbsilencio,nina-2018,Nina,2018,2024-03-08,3.5,"the kind of movie i sort of hate and yet find myself unable to resist. the cinematography here is bizarre and I'm into it - as is the discordant violin score that sounds like a horror movie. great chemistry between the leads, and of course we're in Poland so everyone suffers as much as humanly possible."
clbsilencio,let-the-bullets-fly,Let the Bullets Fly,2010,2024-03-04,2.5,"it's a good action movie (I'm not an action movie person), and you get a lot more out of it if you're familiar with Chinese cultural touchstones (I don't) so this kind of just want for me! I respect the craft however"
clbsilencio,a-woman-in-berlin,A Woman in Berlin,2008,2024-03-02,3.0,german actress infinity war
clbsilencio,strange-says-the-angel,Strange Says the Angel,2017,2024-03-01,,"there's one specific sequence that captures the female lead's body gorgeously, as if she were part of nature as much as the river rapids beneath her... it practically makes the whole short"
clbsilencio,the-consequences-of-feminism,The Consequences of Feminism,1906,2024-02-27,,truly enlightened filmmaking
clbsilencio,the-color-of-pomegranates,The Color of Pomegranates,1969,2024-02-26,3.5,"stunning cinematography, seriously how did anyone even come up with this. music echos from unmoving mouths, bells ring from nowhere, death birth and desire meld into one. If only I understood it."
clbsilencio,measures-of-men,Measures of Men,2023,2024-02-21,3.0,"shame that this doesn't seem to have English subs anywhere considering the subject matter is one that more people should be aware of (German colonial history). The movie itself is pretty good, the importance of the subject matter mostly covers the lack of style or particularly wondrous writing. It'd certainly be encouraging to see more films like this from Germany."
clbsilencio,bad-luck,Bad Luck,1960,2024-02-13,3.0,another weird polish prof movie recommendation
clbsilencio,scorpio-rising,Scorpio Rising,1963,2024-02-11,,When you're so masculine you turn into a gay nazi
clbsilencio,before-stonewall,Before Stonewall,1984,2024-02-07,,eisenhower had quite the day when he had to learn that he was surrounded by 900 lesbians I'm sure.
clbsilencio,ashes-and-diamonds,Ashes and Diamonds,1958,2024-02-05,4.0,"Okay well I'm already buying in when I see highly rated Polish movie that has some genuine political commentary. Really asks some important questions about national identity that Poland continues to wrestle with to this day. Is this really the Poland you imagined? Now, then, or in the future?Bonus points for the fact that my Polish professor offered to lend me her personal pirated copy of this very easily accessible movie."
clbsilencio,rebels-of-the-neon-god,Rebels of the Neon God,1992,2024-02-04,3.5,"beautifully shot and I expect no less from Ming-Liang, definitely less violent and homoerotic than I was expecting from that description. It feels like it could've been a bit tighter in Hsiao's storyline, but still a very fun watch. Plus, watched with my Taiwanese friend who provided plenty of commentary throughout."
clbsilencio,sisi-i,Sisi & I,2023,2024-02-02,4.5,"fuck it I love this movie. I don't care if the script is less than elegant at times. It looks fantastic, sandra hüller is gay, and germans are insane at all times. give me 100000 movies with sandra hüller as a very repressed lesbian."
clbsilencio,eroica-1958-1,Eroica,1958,2024-02-01,3.5,"actually funny in the first half, which is unexpected considering it'spolish. Yet under the absurdity is a true sadness - the soviets aren't coming, the Hungarians won't help, and we know Warsaw is going to fall again. overall a yes from me!"
clbsilencio,silence-death,Silence = Death,1989,2024-01-30,,"certainly more experimental than I was expecting. definitely something made for the community rather than outsiders, which was very apparent considering I watched it with two straight friends. That's something I appreciate though, since it's few and far between."
clbsilencio,on-body-and-soul,On Body and Soul,2017,2024-01-23,4.0,"fascinating premise. the slaughterhouse setting made me think this was going to be much grittier than it ended up being - instead we get something that feels somewhere between sterile and soft like white snow. it meandered a bit in the beginning but once things begin unravelling, it's great. Please anyone hmu if you want to start sharing dreams."
clbsilencio,fallen-leaves-2023,Fallen Leaves,2023,2024-01-22,4.0,"living in Finland seems pretty miserable I've gotta say... this was wonderful though! for some reason parts of it reminded me of Pawlikowski'sCold Warwhich is a favorite of mine from the past few years. People who fall in and out of each other's lives and each other's tragedies, but somehow keep a fragile bond between them. But hey, if you're looking to kick an alcohol dependency, just get hit by a train!"
clbsilencio,sibyl,Sibyl,2019,2024-01-19,4.5,"much more ambitious than I remember. I still love this one, and honestly how it has such a middling ratings curve on here is beyond me. delicious french melodrama to the extremes mixed with sandra hüller's German sarcasm and Italian sleaze - its a feast! virginie efira is truly incredible in this, the camera work is fantastic, and I just love justine triet!"
clbsilencio,the-zone-of-interest,The Zone of Interest,2023,2024-01-18,4.5,"Someone has to clean the Auschwitz museum.It's not something you often think about, but it is (now) a museum, and it has to be cleaned. So it's someone's job - there's a payroll. You don't think about who wipes the glass windows or mops up the floors, it's hard to think of a place like that anything but filthy.So you don't think of the person who cleans the Auschwitz museum, just like you don't often consider just what…"
clbsilencio,eo,EO,2022,2024-01-17,3.5,"very sweet and very sad, had a lot of fun with the boldness here to literally have donkey POV shots. It didn't ever fully come together for me and grip my attention but its surely a beautiful and bizarre one."
clbsilencio,toni-erdmann,Toni Erdmann,2016,2024-01-15,4.5,"need to re-watch to give this the 5 stars it probably deserves (a headache diminishes the enjoyment slightly), but wow this was great. just think of any scene and make it 10x german-er and you get this. what other movie has a crying coke-filled club scene with a safe and sound radio remix playing. deliciously awkward and surprisingly sincere -- and of course both hüller and simonischek are amazing."
clbsilencio,grave-of-the-fireflies,Grave of the Fireflies,1988,2024-01-14,3.0,"maybe surprising since this is so highly regarded, but something about this movie just didn't sit well with me. Maybe I've just seen too many war films at this point (everyone go watch Germany year zero, which I think is similar to this but far more interesting and forces you to consider your own morality) but this just didn't grab me meaningfully.It's 80 minutes of pure suffering with no levity, but also seemingly little interest in questioning Japan's role…"
clbsilencio,my-life-as-a-dog,My Life as a Dog,1985,2024-01-13,4.0,this one surprised me. there's way more to dig into than I was expecting. similar tosummer 1993(a movie I love) in how it explores a child's grief and the difficulties of coping with such a traumatic event you have no words to describe. Add a bit of weird swedish sexuality exploration and you've got a solid 80s movie.
clbsilencio,im-your-man-2021,I'm Your Man,2021,2024-01-11,3.5,"shockingly good? very watchable and it doesn't try to present the audience with any one answer as to how we should think of the potential of these android partners which made it far more interesting a film.I would take andriod sandra hüller any day though, just for posterity."
